month,worker_id,market,revenue,revenue_minus_direct_costs
2021-09-01,NVyBRV9yBRD2DIEwruamiXcmzEY=,sf-bay-area,860,0
2021-09-01,OcDpPUCOSpufP+NknkXZbaDFIv8=,sf-bay-area,2135,389
2021-09-01,jSsfK6X1lKHgU8QDizZ6BmjjAuU=,sf-bay-area,1710,342
2021-09-01,htMQOW7joxmz8yugzCrg60RXwJU=,sf-bay-area,3250,650
2021-09-01,ADkuOJ9WKfGWLi1B2wsjjCihKQY=,sf-bay-area,437.5,87.5
2021-09-01,Zr0wOB3Y2UAZLGJpT+lykTFhpTU=,kansas-city,2647.08,397.062
2021-09-01,BYTBWuopC2qNxnps6UXo6PHCxWM=,sf-bay-area,1740,326
2021-09-01,kjmcsKeEIaeL77kXcJDnkQYNzDY=,sf-bay-area,109.38,21.876
2021-09-01,z8yQVuWBv9kOHhmcoY7bR2BbtXI=,sf-bay-area,2500,0
2021-09-01,yWdQHooQI4KPv1/EnSV7LRoc3ac=,kansas-city,147.06,22.059
2021-09-01,HFrdbRdcy6pYaB22IZfuL4/n7zw=,sf-bay-area,2500,500
2021-09-01,uKljk7O3MKIS8QACldmDvPoWuI4=,other,0,0
2021-09-01,uKljk7O3MKIS8QACldmDvPoWuI4=,sf-bay-area,293.75,40
2021-09-01,fBU6M0jNUHJFHMwmhKrMNvcaCus=,sf-bay-area,698.75,139.75
2021-09-01,8C2hBHSJUa/hYjjspApoB+UUdlg=,sf-bay-area,1165,233
2021-09-01,lCCJBWyoRm4+u0mXUVR0R0BP3D0=,sf-bay-area,250,0
2021-09-01,VykLSiHCBSomdtBMSOMgIcjfQ10=,sf-bay-area,1380,276
2021-09-01,P4CNEalBVfNiLWXH6MuXHYtPAxg=,sf-bay-area,980,154
2021-09-01,H6SyMkdNZfWZ3SewNgSDYWHbW2A=,sf-bay-area,870,174
2021-09-01,tSfRBRxeaatNhI8YgVWrBHRHPUA=,sf-bay-area,718.75,143.75
2021-09-01,xEJhRABs+Z+YA7f0jqr2GhN9lkE=,sf-bay-area,365,73
2021-09-01,wNCLpAfDsA/v/DM+CtA19hujV2s=,sf-bay-area,1318.75,263.75
2021-09-01,R2W8WC3U2Q7aKhxrRtAZWTnTzXo=,kansas-city,588.24,88.236
2021-09-01,u5oJtMd+25IcwWCAxbVPBEx2irs=,sf-bay-area,1250,250
2021-09-01,29r5Alx8ugKGaruH6kKGJWQNNW0=,sf-bay-area,400,40
2021-09-01,fMEqci/pZwt9bjhhO0vNIqjDZD8=,sf-bay-area,350,0
2021-09-01,m933xqMOUwgAoefjQ5k4vKr8TtU=,sf-bay-area,500,100
2021-09-01,SXvhYsTGGt8lrLn8BnZwXb1IIaQ=,sf-bay-area,1018.75,203.75
2021-09-01,SR5WGFa9XTY9u6eTRrlNZGIGWV4=,sf-bay-area,715,143
2021-09-01,nd49eCDlW3v4s85nv/lkrhJCVWE=,sf-bay-area,1000,0
2021-09-01,H9glcee6H56xrH9j/qEegonmBiA=,kansas-city,3088.26,463.239
2021-10-01,lLyFgmbQMRthsn0n1pqo53zytsk=,sf-bay-area,4000,0
2021-10-01,ZgJr9Oa6NQhBLV5HBB5H2W/1O8A=,sf-bay-area,1000,0
2021-10-01,X10QQ7pkZ9ICaUcdAp7eyJm1vF8=,sf-bay-area,250,0
2021-10-01,NOwlYePCkDNI3ElO70+70wowL9g=,sf-bay-area,250,0
2021-10-01,uAE24X01M3Q39BNBGYQZBGtLS74=,kansas-city,698.55,104.7825
2021-10-01,7PL0PNUSCgc18FDblR8MuXwXmD0=,kansas-city,2941.2,441.18
2021-10-01,3H1+uQydGDRQ+NKkClO40Ae5qqk=,kansas-city,1323.54,198.531
2021-10-01,YJiVZ1wEV+FRXgDsWf6OxrhAieY=,sf-bay-area,630,126
2021-10-01,C8oZpIGJ2QaAVkde2PW9mDwAofM=,kansas-city,1617.66,198.531
2021-10-01,wKd4gfaZF8EDf0qsDnCixk8B/Ys=,sf-bay-area,873.75,156
2021-10-01,SI8y2jAwfIgAyq6CymrcggVDssY=,sf-bay-area,715,143
2021-10-01,zAjK/QU728xUJnJn2Qm5PuK3xRo=,sf-bay-area,3775,755
2021-10-01,bNkFZYC9OBzN+4le4KlTXZkEv2U=,sf-bay-area,3167.5,633.5
2021-10-01,6BH6DX1933tZgDDwMgm27EtsiTo=,sf-bay-area,2175,435
2021-10-01,hcdxV+zAhwyArVd3fguftyMTuxM=,sf-bay-area,0,0
2021-10-01,4FEzmV1a4J/eo7xHLVoP9ZqYEMw=,sf-bay-area,93.75,18.75
2021-10-01,jNHhrC6PvazFMiImPkgsanU0vd8=,sf-bay-area,1000,0
2021-10-01,JPrfc81zw9EdKs1qSkBVQ6+3rnw=,sf-bay-area,4970,994
2021-10-01,F4fcgHN/3hCGUvTPgboz6k2IPKQ=,sf-bay-area,0,0
2021-10-01,WTmRyFAYOIDMnt1c1IIssPlrHI4=,sf-bay-area,570,114
2021-10-01,wuSwSLXSx8YnW2BNYllVGHn2hAE=,sf-bay-area,500,100
2021-10-01,yqIMUVIFoDsdDEmpF7EdG9CpdfU=,sf-bay-area,0,0
2021-10-01,B/YOggdPTbPWjtTmIr6uk6JeCg8=,sf-bay-area,1345,269
2021-10-01,WFreomFDGMHCzMZYwYkTWKCY7sA=,sf-bay-area,3477.5,637.5
2021-10-01,qWdWWtYiLYLBHFmb+rGlkjBNui8=,sf-bay-area,3760,752
2021-10-01,lYtdUpQjXYj5XfmY4W6YDJgEPps=,sf-bay-area,760,152
2021-10-01,CuBELAUfScP9a6SQ0F0yhzO+a7g=,sf-bay-area,5250,1050
2021-10-01,4GXYmFYe+E4OqTtBE9ll0AuAuWs=,sf-bay-area,3920,784
2021-10-01,lEoLaVcpisEqooYrG2DfGmfqCLA=,sf-bay-area,2790,558
2021-10-01,FEeM52QeQa44MfsTsBt3QQVV/LM=,sf-bay-area,760,72
2021-10-01,LrozN2Cf73XWVfGmHRery9O4jR8=,sf-bay-area,4855,971
2021-10-01,7i184D5g35PW2owZd4qKRHUPWsA=,kansas-city,294.12,44.118
2021-10-01,lcnfNAsbO6xF8Z3qsfpkPidGQOU=,sf-bay-area,500,100
2021-10-01,OwKpm3oQZk3DksLJBOGhud9a9U0=,sf-bay-area,410,42
2021-10-01,NkCECbGW/fhvUPMea1P5hwQame4=,sf-bay-area,3645,679
2021-10-01,S9vaVbShrZPAH6fwqs1uU4l6cHc=,sf-bay-area,1850,370
2021-10-01,+NsYf214Kvuq6YXrOcT50Z9D/pw=,sf-bay-area,420,84
2021-10-01,dBwGliCFBkOXi66VBgtpUdtEde8=,sf-bay-area,4750,950
2021-10-01,NBVVdhwGCdhs7BwfmeYNy8zvqSk=,sf-bay-area,5000,1000
2021-10-01,EMH4hjp0q3uXc9Tgy22nm1YNhAA=,sf-bay-area,1200,0
2021-10-01,eHMkj0IFJHEyrj43YJGMs8QcxdE=,sf-bay-area,600,0
2021-10-01,RhNHiC6Chrs3kNv9DcjBxQEza5I=,sf-bay-area,300,0
2021-10-01,d2r0f1xebLd35E0tcBJl90WHE88=,sf-bay-area,800,0
2021-10-01,lX8rN35bCiQiZoPDVckmnZCLDGM=,sf-bay-area,2000,322
2021-10-01,fcbsRt+TZYYd7noKaVfWFRwgkAk=,sf-bay-area,2531.25,468.75
2021-10-01,FM5LmZMqiNfDM5nrDaWnm/7KnVM=,sf-bay-area,0,0
2021-10-01,NyI0UDlHOjxTS8At4adJOv4VEOU=,sf-bay-area,3910,308.5
2021-10-01,YWMiaOxrVK0LNowTl59ZAmlqCrw=,sf-bay-area,160,32
2021-10-01,kOGR8WLBo3kpiWDfb6t3neO3LeY=,sf-bay-area,970,194
2021-10-01,yJABC+vNybhYesRSBIVDrqm32Wo=,kansas-city,441.18,44.118
2021-10-01,aqHOqnyJmtL/15DZFbz2hb7VqCA=,sf-bay-area,656.25,131.25
2021-10-01,dsw5axLs/+BqbLnDeZBEQtWlbdE=,sf-bay-area,3360,672
2021-10-01,scUN36jmScKZYyUG2j8qDG/9ttM=,sf-bay-area,860,172
2021-10-01,NVyBRV9yBRD2DIEwruamiXcmzEY=,sf-bay-area,1140,0
2021-10-01,OcDpPUCOSpufP+NknkXZbaDFIv8=,sf-bay-area,3515,619
2021-10-01,jSsfK6X1lKHgU8QDizZ6BmjjAuU=,sf-bay-area,2790,482
2021-10-01,htMQOW7joxmz8yugzCrg60RXwJU=,sf-bay-area,3710,742
2021-10-01,ADkuOJ9WKfGWLi1B2wsjjCihKQY=,sf-bay-area,187.5,37.5
2021-10-01,Zr0wOB3Y2UAZLGJpT+lykTFhpTU=,kansas-city,3088.26,463.239
2021-10-01,BYTBWuopC2qNxnps6UXo6PHCxWM=,sf-bay-area,1630,326
2021-10-01,ZsWDknFQZdYnsFVzLiQbIMC8TgM=,sf-bay-area,1348.75,269.75
2021-10-01,kjmcsKeEIaeL77kXcJDnkQYNzDY=,sf-bay-area,570,32
2021-10-01,yWdQHooQI4KPv1/EnSV7LRoc3ac=,kansas-city,1470.6,220.59
2021-10-01,HFrdbRdcy6pYaB22IZfuL4/n7zw=,sf-bay-area,2722.25,544.45
2021-10-01,uKljk7O3MKIS8QACldmDvPoWuI4=,sf-bay-area,387.5,77.5
2021-10-01,w5W0QYmADmxP7DiJuQgvBnHsOP0=,sf-bay-area,937.5,187.5
2021-10-01,VJ8N80jZwJvxDTXtcx2Me7SMQfQ=,sf-bay-area,100,20
2021-10-01,fBU6M0jNUHJFHMwmhKrMNvcaCus=,sf-bay-area,1827.5,365.5
2021-10-01,8C2hBHSJUa/hYjjspApoB+UUdlg=,sf-bay-area,2590,476
2021-10-01,VykLSiHCBSomdtBMSOMgIcjfQ10=,sf-bay-area,2140,428
2021-10-01,P4CNEalBVfNiLWXH6MuXHYtPAxg=,sf-bay-area,380,76
2021-10-01,H6SyMkdNZfWZ3SewNgSDYWHbW2A=,sf-bay-area,3256.25,651.25
2021-10-01,tSfRBRxeaatNhI8YgVWrBHRHPUA=,sf-bay-area,1416.25,283.25
2021-10-01,wNCLpAfDsA/v/DM+CtA19hujV2s=,sf-bay-area,3248.75,606
2021-10-01,R2W8WC3U2Q7aKhxrRtAZWTnTzXo=,kansas-city,1617.66,242.649
2021-10-01,u5oJtMd+25IcwWCAxbVPBEx2irs=,sf-bay-area,650,130
2021-10-01,29r5Alx8ugKGaruH6kKGJWQNNW0=,sf-bay-area,600,80
2021-10-01,fMEqci/pZwt9bjhhO0vNIqjDZD8=,sf-bay-area,875,0
2021-10-01,uTZs437OrsVX/PvGjQ1GWsvpgbE=,sf-bay-area,175,0
2021-10-01,m933xqMOUwgAoefjQ5k4vKr8TtU=,sf-bay-area,850,170
2021-10-01,SXvhYsTGGt8lrLn8BnZwXb1IIaQ=,sf-bay-area,2840,568
2021-10-01,SR5WGFa9XTY9u6eTRrlNZGIGWV4=,sf-bay-area,1250,250
2021-10-01,ni/L4acOCUzn0xuU9EdZSy/fcpg=,sf-bay-area,650,50
2021-10-01,ijF4f1G3YabKxWHCnmIOi44m+lk=,sf-bay-area,2830,446
2021-10-01,wp1uljuXHL6BiQZQd2y2Br2UP1o=,sf-bay-area,1425,285
2021-10-01,JKVpkMPTA6a87zkL1AZKQadV07E=,sf-bay-area,290,58
2021-10-01,6DSSgSbp9VHeqbQQe/gNzkMbKnM=,sf-bay-area,1335,227
2021-10-01,EJDZWOW0It72dugp2f7NfSHGEjk=,sf-bay-area,190,38
2021-10-01,+p+Xy9ytvAXgm8vEU98g9O65p00=,sf-bay-area,2455,491
2021-10-01,D3sAUQTdLCf1g3MFUV02ofJr9ew=,sf-bay-area,1400,0
2021-10-01,qnq7sA9EGa09ZFEcb0f1XgrYw5A=,sf-bay-area,200,40
2021-10-01,Nr8W68wyOzXwy0m7wpdUbCoOH94=,sf-bay-area,1330,266
2021-10-01,WNvfKxQnIc2bJamYf3/27ZY6EMI=,kansas-city,1029.42,154.413
2021-10-01,69VS4RiLmB7vrDeSH7BMRMLD2BQ=,sf-bay-area,750,0
2021-10-01,+IDef0XIrsiHD5mAKSzZ2VLf3Aw=,sf-bay-area,210,42
2021-10-01,A5dfKDFU8tYesmcgDhY5xDJDTsY=,sf-bay-area,715,43
2021-10-01,8DBuzoWw+k4R81r95DDaI32Gkmk=,sf-bay-area,180,36
2021-10-01,+g/PsQcEH2VZT5aM7iUacoXRyq0=,sf-bay-area,200,0
2021-10-01,nd49eCDlW3v4s85nv/lkrhJCVWE=,sf-bay-area,1100,0
2021-10-01,H9glcee6H56xrH9j/qEegonmBiA=,kansas-city,2941.2,441.18
2021-11-01,lLyFgmbQMRthsn0n1pqo53zytsk=,sf-bay-area,3250,0
2021-11-01,ZgJr9Oa6NQhBLV5HBB5H2W/1O8A=,sf-bay-area,215,43
2021-11-01,X10QQ7pkZ9ICaUcdAp7eyJm1vF8=,sf-bay-area,0,0
2021-11-01,uAE24X01M3Q39BNBGYQZBGtLS74=,kansas-city,551.49,82.7235
2021-11-01,3H1+uQydGDRQ+NKkClO40Ae5qqk=,kansas-city,441.18,66.177
2021-11-01,YJiVZ1wEV+FRXgDsWf6OxrhAieY=,sf-bay-area,290,38
2021-11-01,C8oZpIGJ2QaAVkde2PW9mDwAofM=,kansas-city,147.06,22.059
2021-11-01,zAjK/QU728xUJnJn2Qm5PuK3xRo=,sf-bay-area,2615,523
2021-11-01,bNkFZYC9OBzN+4le4KlTXZkEv2U=,sf-bay-area,627.5,125.5
2021-11-01,6BH6DX1933tZgDDwMgm27EtsiTo=,sf-bay-area,1210,242
2021-11-01,lvXewC7zwNWeIwVN0nCuuEhPixw=,sf-bay-area,210,42
2021-11-01,JPrfc81zw9EdKs1qSkBVQ6+3rnw=,sf-bay-area,2250,450
2021-11-01,B/YOggdPTbPWjtTmIr6uk6JeCg8=,sf-bay-area,405,81
2021-11-01,WFreomFDGMHCzMZYwYkTWKCY7sA=,sf-bay-area,380,76
2021-11-01,qWdWWtYiLYLBHFmb+rGlkjBNui8=,sf-bay-area,722.5,107
2021-11-01,lYtdUpQjXYj5XfmY4W6YDJgEPps=,sf-bay-area,630,126
2021-11-01,ukKrl0c45Ta0mJPBJARd4GDLmqQ=,sf-bay-area,2460,492
2021-11-01,CuBELAUfScP9a6SQ0F0yhzO+a7g=,sf-bay-area,3000,600
2021-11-01,4GXYmFYe+E4OqTtBE9ll0AuAuWs=,sf-bay-area,1875,337.5
2021-11-01,lEoLaVcpisEqooYrG2DfGmfqCLA=,sf-bay-area,1370,274
2021-11-01,FEeM52QeQa44MfsTsBt3QQVV/LM=,sf-bay-area,1540,308
2021-11-01,LrozN2Cf73XWVfGmHRery9O4jR8=,sf-bay-area,2380,476
2021-11-01,7i184D5g35PW2owZd4qKRHUPWsA=,kansas-city,147.06,22.059
2021-11-01,NkCECbGW/fhvUPMea1P5hwQame4=,sf-bay-area,500,100
2021-11-01,S9vaVbShrZPAH6fwqs1uU4l6cHc=,sf-bay-area,780,156
2021-11-01,+NsYf214Kvuq6YXrOcT50Z9D/pw=,sf-bay-area,0,0
2021-11-01,dBwGliCFBkOXi66VBgtpUdtEde8=,sf-bay-area,2750,500
2021-11-01,EMH4hjp0q3uXc9Tgy22nm1YNhAA=,sf-bay-area,200,0
2021-11-01,eHMkj0IFJHEyrj43YJGMs8QcxdE=,sf-bay-area,600,0
2021-11-01,RhNHiC6Chrs3kNv9DcjBxQEza5I=,sf-bay-area,600,0
2021-11-01,d2r0f1xebLd35E0tcBJl90WHE88=,sf-bay-area,400,0
2021-11-01,lX8rN35bCiQiZoPDVckmnZCLDGM=,sf-bay-area,560,112
2021-11-01,NyI0UDlHOjxTS8At4adJOv4VEOU=,sf-bay-area,0,0
2021-11-01,kOGR8WLBo3kpiWDfb6t3neO3LeY=,sf-bay-area,390,78
2021-11-01,dsw5axLs/+BqbLnDeZBEQtWlbdE=,sf-bay-area,1380,276
2021-11-01,scUN36jmScKZYyUG2j8qDG/9ttM=,sf-bay-area,400,80
2021-11-01,NVyBRV9yBRD2DIEwruamiXcmzEY=,sf-bay-area,760,0
2021-11-01,OcDpPUCOSpufP+NknkXZbaDFIv8=,sf-bay-area,2200,440
2021-11-01,jSsfK6X1lKHgU8QDizZ6BmjjAuU=,sf-bay-area,190,0
2021-11-01,htMQOW7joxmz8yugzCrg60RXwJU=,sf-bay-area,710,142
2021-11-01,Zr0wOB3Y2UAZLGJpT+lykTFhpTU=,kansas-city,294.12,44.118
2021-11-01,BYTBWuopC2qNxnps6UXo6PHCxWM=,sf-bay-area,750,150
2021-11-01,ZsWDknFQZdYnsFVzLiQbIMC8TgM=,sf-bay-area,440,88
2021-11-01,z8yQVuWBv9kOHhmcoY7bR2BbtXI=,sf-bay-area,3000,0
2021-11-01,HFrdbRdcy6pYaB22IZfuL4/n7zw=,sf-bay-area,567.5,113.5
2021-11-01,uKljk7O3MKIS8QACldmDvPoWuI4=,sf-bay-area,200,40
2021-11-01,w5W0QYmADmxP7DiJuQgvBnHsOP0=,sf-bay-area,187.5,37.5
2021-11-01,VJ8N80jZwJvxDTXtcx2Me7SMQfQ=,sf-bay-area,685,137
2021-11-01,fBU6M0jNUHJFHMwmhKrMNvcaCus=,sf-bay-area,840,168
2021-11-01,8C2hBHSJUa/hYjjspApoB+UUdlg=,sf-bay-area,1400,280
2021-11-01,VykLSiHCBSomdtBMSOMgIcjfQ10=,sf-bay-area,1625,325
2021-11-01,H6SyMkdNZfWZ3SewNgSDYWHbW2A=,sf-bay-area,1440,288
2021-11-01,tSfRBRxeaatNhI8YgVWrBHRHPUA=,sf-bay-area,1467.5,293.5
2021-11-01,wNCLpAfDsA/v/DM+CtA19hujV2s=,sf-bay-area,620,124
2021-11-01,R2W8WC3U2Q7aKhxrRtAZWTnTzXo=,kansas-city,147.06,22.059
2021-11-01,u5oJtMd+25IcwWCAxbVPBEx2irs=,sf-bay-area,390,78
2021-11-01,m933xqMOUwgAoefjQ5k4vKr8TtU=,sf-bay-area,215,43
2021-11-01,SXvhYsTGGt8lrLn8BnZwXb1IIaQ=,sf-bay-area,875,175
2021-11-01,SR5WGFa9XTY9u6eTRrlNZGIGWV4=,sf-bay-area,415,83
2021-11-01,ijF4f1G3YabKxWHCnmIOi44m+lk=,sf-bay-area,600,120
2021-11-01,JKVpkMPTA6a87zkL1AZKQadV07E=,sf-bay-area,1590,318
2021-11-01,6DSSgSbp9VHeqbQQe/gNzkMbKnM=,sf-bay-area,250,50
2021-11-01,EJDZWOW0It72dugp2f7NfSHGEjk=,sf-bay-area,940,188
2021-11-01,+p+Xy9ytvAXgm8vEU98g9O65p00=,sf-bay-area,2290,458
2021-11-01,D3sAUQTdLCf1g3MFUV02ofJr9ew=,sf-bay-area,200,0
2021-11-01,Nr8W68wyOzXwy0m7wpdUbCoOH94=,sf-bay-area,380,76
2021-11-01,WNvfKxQnIc2bJamYf3/27ZY6EMI=,kansas-city,294.12,44.118
2021-11-01,69VS4RiLmB7vrDeSH7BMRMLD2BQ=,sf-bay-area,1000,0
2021-11-01,egdXyltwjBSefkaP4wsRgPm8vVU=,sf-bay-area,1140,228
2021-11-01,nuZR8AGTbsU4x7RJdrXZaeWI/5k=,sf-bay-area,710,142
2021-11-01,A5dfKDFU8tYesmcgDhY5xDJDTsY=,sf-bay-area,2322.5,164.5
2021-11-01,8DBuzoWw+k4R81r95DDaI32Gkmk=,sf-bay-area,550,110
2021-11-01,qvDVVmiaB/fM9dlb0m2rjAvcfow=,sf-bay-area,250,50
2021-11-01,qeHHnOzlQOQXu5g6IDOAdvqjUZ0=,sf-bay-area,460,92
2021-11-01,mwH4oXulVe48fVrRXQd6815OM0A=,sf-bay-area,0,0
2021-11-01,MoMLjEyzUwzoGl5aKVxxSCM1M6U=,sf-bay-area,200,0
2021-12-01,bNkFZYC9OBzN+4le4KlTXZkEv2U=,sf-bay-area,380,76
2021-12-01,NkCECbGW/fhvUPMea1P5hwQame4=,sf-bay-area,190,38
2021-12-01,lX8rN35bCiQiZoPDVckmnZCLDGM=,sf-bay-area,380,76
2021-12-01,tSfRBRxeaatNhI8YgVWrBHRHPUA=,sf-bay-area,0,0
2021-12-01,+p+Xy9ytvAXgm8vEU98g9O65p00=,sf-bay-area,1330,266
2021-12-01,egdXyltwjBSefkaP4wsRgPm8vVU=,sf-bay-area,380,76
2022-01-01,eRGa/ZPLUmPRd5J9S2IeLBRDb+w=,other,0,0
2022-01-01,ZgJr9Oa6NQhBLV5HBB5H2W/1O8A=,sf-bay-area,970,44
2022-01-01,NOwlYePCkDNI3ElO70+70wowL9g=,sf-bay-area,1820,364
2022-01-01,uAE24X01M3Q39BNBGYQZBGtLS74=,kansas-city,3676.6,551.49
2022-01-01,YJiVZ1wEV+FRXgDsWf6OxrhAieY=,sf-bay-area,220,44
2022-01-01,C8oZpIGJ2QaAVkde2PW9mDwAofM=,kansas-city,147.06,22.059
2022-01-01,zAjK/QU728xUJnJn2Qm5PuK3xRo=,sf-bay-area,3157,631.4
2022-01-01,bNkFZYC9OBzN+4le4KlTXZkEv2U=,sf-bay-area,2567,475.9
2022-01-01,lvXewC7zwNWeIwVN0nCuuEhPixw=,sf-bay-area,160,32
2022-01-01,JPrfc81zw9EdKs1qSkBVQ6+3rnw=,sf-bay-area,3000,600
2022-01-01,WTmRyFAYOIDMnt1c1IIssPlrHI4=,sf-bay-area,3000,600
2022-01-01,B/YOggdPTbPWjtTmIr6uk6JeCg8=,sf-bay-area,220,44
2022-01-01,lYtdUpQjXYj5XfmY4W6YDJgEPps=,sf-bay-area,250,50
2022-01-01,4GXYmFYe+E4OqTtBE9ll0AuAuWs=,sf-bay-area,2730,546
2022-01-01,LrozN2Cf73XWVfGmHRery9O4jR8=,sf-bay-area,2615,523
2022-01-01,7i184D5g35PW2owZd4qKRHUPWsA=,kansas-city,147.06,0
2022-01-01,lcnfNAsbO6xF8Z3qsfpkPidGQOU=,sf-bay-area,430,86
2022-01-01,NkCECbGW/fhvUPMea1P5hwQame4=,sf-bay-area,392,78.4
2022-01-01,S9vaVbShrZPAH6fwqs1uU4l6cHc=,sf-bay-area,1700,260
2022-01-01,NBVVdhwGCdhs7BwfmeYNy8zvqSk=,sf-bay-area,210,0
2022-01-01,d2r0f1xebLd35E0tcBJl90WHE88=,sf-bay-area,200,0
2022-01-01,dsw5axLs/+BqbLnDeZBEQtWlbdE=,sf-bay-area,1550,310
2022-01-01,NVyBRV9yBRD2DIEwruamiXcmzEY=,sf-bay-area,570,0
2022-01-01,OcDpPUCOSpufP+NknkXZbaDFIv8=,sf-bay-area,830,166
2022-01-01,htMQOW7joxmz8yugzCrg60RXwJU=,sf-bay-area,2000,400
2022-01-01,BYTBWuopC2qNxnps6UXo6PHCxWM=,sf-bay-area,470,94
2022-01-01,ZsWDknFQZdYnsFVzLiQbIMC8TgM=,sf-bay-area,2750,550
2022-01-01,HFrdbRdcy6pYaB22IZfuL4/n7zw=,sf-bay-area,1600,320
2022-01-01,tSfRBRxeaatNhI8YgVWrBHRHPUA=,sf-bay-area,0,0
2022-01-01,SXvhYsTGGt8lrLn8BnZwXb1IIaQ=,sf-bay-area,750,150
2022-01-01,SR5WGFa9XTY9u6eTRrlNZGIGWV4=,sf-bay-area,680,136
2022-01-01,JKVpkMPTA6a87zkL1AZKQadV07E=,sf-bay-area,2006,201.2
2022-01-01,6DSSgSbp9VHeqbQQe/gNzkMbKnM=,sf-bay-area,1060,212
2022-01-01,+p+Xy9ytvAXgm8vEU98g9O65p00=,sf-bay-area,950,190
2022-01-01,69VS4RiLmB7vrDeSH7BMRMLD2BQ=,sf-bay-area,1000,0
2022-01-01,+IDef0XIrsiHD5mAKSzZ2VLf3Aw=,sf-bay-area,3000,600
2022-01-01,egdXyltwjBSefkaP4wsRgPm8vVU=,sf-bay-area,2420,484
2022-01-01,A5dfKDFU8tYesmcgDhY5xDJDTsY=,sf-bay-area,2990,320
2022-01-01,qvDVVmiaB/fM9dlb0m2rjAvcfow=,sf-bay-area,190,38
2022-01-01,a0FIgBfFuyWYVZm8O354q3djjwM=,sf-bay-area,640,128
2022-01-01,ax1NYN3H8x3T/84FKaWJTAsVfEw=,sf-bay-area,1100,220
2022-01-01,8aiV3u7F727Xwl4rF0NWxU5tDT0=,sf-bay-area,750,150
2022-01-01,lqaP0MHqyRB6V9UkkgpKqCEpkZ8=,sf-bay-area,500,100
2022-01-01,xIyg16cIYtr3iqfbiUr9ex0zyUM=,sf-bay-area,1880,376
2022-01-01,Joe7ciIaHRliVKa9djA8Bvl07NY=,los-angeles,240,56
2022-01-01,DHWRifXCBW+btUfIJJbyrVFAO04=,sf-bay-area,2000,400
2022-01-01,PdvtWOEs657ox5JIvZ13kNAQDVE=,los-angeles,240,56
2022-01-01,StOKrKNeEZi13ulhO02R53QkKx0=,sf-bay-area,1400,280
2022-01-01,qLdY8BZiwpPlhZmebMampsJbEb4=,los-angeles,480,112
2022-01-01,utJBlSq8rJgNUG9SNEX2hZK+j/8=,los-angeles,720,168
2022-01-01,+USH8MyXf+aKEmVH3RI0pZqk6y4=,sf-bay-area,1090,218
2022-01-01,5jKQ1XVPA5L9q69QF7xmDACyfG4=,los-angeles,240,56
2022-01-01,TGTxZnZ6qXAOtZ20fxzhrAFLKhI=,los-angeles,680,163.8
2022-01-01,XXGnDxbI62iOi7TXWgIdE/Qe0Jc=,sf-bay-area,200,40
2022-01-01,LIHmhFCHJ8BENxfdfY+LIAcdj5A=,los-angeles,480,112
2022-01-01,UMhsT8SZNqP9HMjLZvKwkCUNiVk=,los-angeles,240,56
2022-01-01,sXRTF3anc/8wUzRT+ziN13nI0xk=,sf-bay-area,600,120
2022-01-01,GkWMYUwe9ZlMXr8jU/ii/MjS7jI=,sf-bay-area,2642,528.4
2022-01-01,sHBIa4XLAOIt/t1BJ4xg1OmJMOA=,los-angeles,1680,392
2022-01-01,rtBzyiLjrA08osnDUcMyKEtI6t0=,sf-bay-area,1000,200
2022-01-01,ulPs5Kwh7XAOMCDnLnAEPc4Ncy4=,sf-bay-area,620,-52
2022-01-01,WKejQ5y6By5lAHiyPRfBZpOFEx4=,sf-bay-area,3000,600
2022-01-01,WMvojtD9N/njIYMhGww9Ds1I/jQ=,sf-bay-area,1970,394
2022-01-01,LsWv4KWtIZeIZ9RfIi1kNjyKGO4=,los-angeles,480,112
2022-01-01,Fgt5RQavfrlQWR9UXcpoV8LEL1o=,los-angeles,720,168
2022-01-01,80JuahvFI/QqLjHJFUzVicsmt4E=,los-angeles,720,168
2022-01-01,bmSRaUpGEpfGodrbwRJRqEqiVZo=,sf-bay-area,2000,400
2022-01-01,SkAXWDBXe80PbT2UjttFzykM6i0=,sf-bay-area,750,150
2022-01-01,FcrTbf2i7blRwjejNOQqesNIDoA=,sf-bay-area,1100,220
2022-01-01,27SxKIYJlmUnMc3Us0VAKGaNOK8=,sf-bay-area,720,144
2022-01-01,yyy99Svj6LGQkOF8kE5qskiflbI=,sf-bay-area,830,166
2022-01-01,SGxBDWmePTCP3OtwqptfsnHRjcY=,washington-dc,350,70
2022-01-01,/m6MAJZkZXJN8KNwQZwKXX0WPm8=,sf-bay-area,0,0
2022-01-01,qiHWGuP3f6NrIFeYy6Iyp/AwcWI=,sf-bay-area,200,40
2022-01-01,nd49eCDlW3v4s85nv/lkrhJCVWE=,sf-bay-area,200,0
2022-02-01,ZgJr9Oa6NQhBLV5HBB5H2W/1O8A=,sf-bay-area,1250,0
2022-02-01,NOwlYePCkDNI3ElO70+70wowL9g=,sf-bay-area,3760,392
2022-02-01,uAE24X01M3Q39BNBGYQZBGtLS74=,kansas-city,1323.56,198.534
2022-02-01,YJiVZ1wEV+FRXgDsWf6OxrhAieY=,sf-bay-area,620,124
2022-02-01,C8oZpIGJ2QaAVkde2PW9mDwAofM=,kansas-city,0,0
